DATE                      TIME                      FRAC_DAYS_SINCE_JAN1      FRAC_HRS_SINCE_JAN1       EPOCH_TIME                ALARM_STATUS              INST_STATUS               CH4_high_precision        CH4_high_range            CH4                       CH4_dry                   C2H6                      C2H6_dry                  C2C1ratio                 H2O                       CavityPressure            CavityTemp                GPS_ABS_LAT               GPS_ABS_LONG              GPS_FIT                   CavityPressure            CavityTemp                Battery_Current           Battery_Temperature       Battery_Voltage           SpectrumID                GPS_ALTITUDE              GPS_TIME                  
2021-08-06                14:27:44.250              217.26926216              5214.462292               1628260064.251            2                         899                       2.0109869946E+00          0.0000000000E+00          2.0109869946E+00          2.0611444070E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          2.7590407738E+00          4.5006063843E+02          3.0368402481E+01          4.3128103333E+01          -8.2493214001E+01         2.0000000000E+00          4.5006063843E+02          3.0368402481E+01          -1.5770947933E+00         4.0624317169E+01          1.9062936783E+01          2.3000000000E+01          1.9093713123E+02          5.2042628688E+04          
2021-08-06                14:27:44.789              217.26926840              5214.462442               1628260064.790            2                         899                       2.0174500158E+00          0.0000000000E+00          2.0174500158E+00          2.0690210325E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          2.8260002985E+00          4.5004333496E+02          3.0370172501E+01          4.3128103619E+01          -8.2493220621E+01         2.0000000000E+00          4.5004333496E+02          3.0370172501E+01          -1.5738395055E+00         4.0624317169E+01          1.9062216441E+01          2.3000000000E+01          1.9093431953E+02          5.2043171598E+04          
2021-08-06                14:27:45.316              217.26927450              5214.462588               1628260065.317            2                         899                       2.0290918602E+00          0.0000000000E+00          2.0290918602E+00          2.0784562654E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          2.6928020752E+00          4.5000531646E+02          3.0373712540E+01          4.3128104486E+01          -8.2493227551E+01         2.0000000000E+00          4.5000531646E+02          3.0373712540E+01          -1.5673289299E+00         4.0624317169E+01          1.9060775757E+01          2.3000000000E+01          1.9103826430E+02          5.2043691321E+04          
2021-08-06                14:27:45.832              217.26928047              5214.462731               1628260065.833            2                         899                       2.0261576684E+00          0.0000000000E+00          2.0261576684E+00          2.0764061513E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          2.7437343600E+00          4.5000283813E+02          3.0373712540E+01          4.3128105000E+01          -8.2493234257E+01         2.0000000000E+00          4.5000283813E+02          3.0373712540E+01          -1.5673289299E+00         4.0624317169E+01          1.9060775757E+01          2.3000000000E+01          1.9111942584E+02          5.2044194258E+04          
2021-08-06                14:27:46.372              217.26928672              5214.462881               1628260066.373            2                         899                       2.0206197516E+00          0.0000000000E+00          2.0206197516E+00          2.0707115296E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          2.7426997121E+00          4.5001188113E+02          3.0373712540E+01          4.3128105000E+01          -8.2493241147E+01         2.0000000000E+00          4.5001188113E+02          3.0373712540E+01          -1.5580452666E+00         4.0624317169E+01          1.9061754344E+01          2.3000000000E+01          1.9117110048E+02          5.2044711005E+04          
2021-08-06                14:27:46.865              217.26929242              5214.463018               1628260066.865            2                         899                       2.0293906876E+00          0.0000000000E+00          2.0293906876E+00          2.0794794735E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          2.7309722183E+00          4.5008963013E+02          3.0373712540E+01          4.3128105000E+01          -8.2493246874E+01         2.0000000000E+00          4.5008963013E+02          3.0373712540E+01          -1.4989674091E+00         4.0624317169E+01          1.9063657761E+01          2.3000000000E+01          1.9123747535E+02          5.2045187377E+04          
2021-08-06                14:27:47.414              217.26929878              5214.463171               1628260067.415            2                         899                       2.0216480257E+00          0.0000000000E+00          2.0216480257E+00          2.0709036025E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          2.6966646409E+00          4.5008963013E+02          3.0373712540E+01          4.3128105000E+01          -8.2493252298E+01         2.0000000000E+00          4.5008963013E+02          3.0373712540E+01          -1.4989674091E+00         4.0624317169E+01          1.9063657761E+01          2.3000000000E+01          1.9134595661E+02          5.2045729783E+04          
2021-08-06                14:27:47.931              217.26930477              5214.463314               1628260067.932            2                         899                       2.0112631827E+00          0.0000000000E+00          2.0112631827E+00          2.0612543050E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          2.7497469331E+00          4.5011177835E+02          3.0373712540E+01          4.3128105000E+01          -8.2493258243E+01         2.0000000000E+00          4.5011177835E+02          3.0373712540E+01          -1.8976421268E+00         4.0624317169E+01          1.9039676690E+01          2.3000000000E+01          1.9142432432E+02          5.2046243243E+04          
2021-08-06                14:27:48.476              217.26931106              5214.463466               1628260068.476            2                         899                       2.0230800515E+00          0.0000000000E+00          2.0230800515E+00          2.0741915999E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          2.7938403255E+00          4.5012038356E+02          3.0373712540E+01          4.3128105000E+01          -8.2493265504E+01         2.0000000000E+00          4.5012038356E+02          3.0373712540E+01          -2.0198166370E+00         4.0624317169E+01          1.9032327652E+01          2.3000000000E+01          1.9147877878E+02          5.2046787788E+04          
2021-08-06                14:27:49.016              217.26931733              5214.463616               1628260069.017            2                         899                       2.0130868105E+00          0.0000000000E+00          2.0130868105E+00          2.0636320744E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          2.7770238777E+00          4.5012203979E+02          3.0373712540E+01          4.3128105000E+01          -8.2493273101E+01         2.0000000000E+00          4.5012203979E+02          3.0373712540E+01          -2.0198166370E+00         4.0624317169E+01          1.9032327652E+01          2.3000000000E+01          1.9157152174E+02          5.2047357609E+04          
2021-08-06                14:27:49.535              217.26932332              5214.463760               1628260069.535            2                         899                       2.0196821741E+00          0.0000000000E+00          2.0196821741E+00          2.0699109999E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          2.7512671814E+00          4.5013966878E+02          3.0375421524E+01          4.3128105000E+01          -8.2493280609E+01         2.0000000000E+00          4.5013966878E+02          3.0375421524E+01          -1.8581363757E+00         4.0624317169E+01          1.9042050680E+01          2.3000000000E+01          1.9168413043E+02          5.2047920652E+04          
2021-08-06                14:27:50.040              217.26932918              5214.463900               1628260070.041            2                         899                       2.0177581299E+00          0.0000000000E+00          2.0177581299E+00          2.0683263495E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          2.7719794955E+00          4.5016979867E+02          3.0378839493E+01          4.3128106360E+01          -8.2493286428E+01         2.0000000000E+00          4.5016979867E+02          3.0378839493E+01          -1.5347758532E+00         4.0624317169E+01          1.9061496735E+01          2.3000000000E+01          1.9178162111E+02          5.2048408106E+04          
2021-08-06                14:27:50.592              217.26933556              5214.464053               1628260070.592            2                         899                       2.0137793247E+00          0.0000000000E+00          2.0137793247E+00          2.0643019765E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          2.7748807486E+00          4.5016043091E+02          3.0378839493E+01          4.3128108091E+01          -8.2493292487E+01         2.0000000000E+00          4.5016043091E+02          3.0378839493E+01          -1.5347758532E+00         4.0624317169E+01          1.9061496735E+01          2.3000000000E+01          1.9188548539E+02          5.2048927427E+04          
2021-08-06                14:27:51.058              217.26934095              5214.464183               1628260071.058            2                         899                       2.0285044463E+00          0.0000000000E+00          2.0285044463E+00          2.0779194836E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          2.6962603608E+00          4.5016043091E+02          3.0378839493E+01          4.3128109612E+01          -8.2493297809E+01         2.0000000000E+00          4.5016043091E+02          3.0378839493E+01          -1.5347758532E+00         4.0624317169E+01          1.9061496735E+01          2.3000000000E+01          1.9190000000E+02          5.2049383629E+04          
2021-08-06                14:27:51.576              217.26934696              5214.464327               1628260071.577            2                         899                       2.0213903365E+00          0.0000000000E+00          2.0213903365E+00          2.0724828926E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          2.7951047646E+00          4.5014549086E+02          3.0378839493E+01          4.3128111318E+01          -8.2493303780E+01         2.0000000000E+00          4.5014549086E+02          3.0378839493E+01          -1.5814955190E+00         4.0624317169E+01          1.9065890230E+01          2.3000000000E+01          1.9190000000E+02          5.2049895464E+04          
2021-08-06                14:27:52.073              217.26935271              5214.464465               1628260072.074            2                         899                       2.0249606668E+00          0.0000000000E+00          2.0249606668E+00          2.0752132616E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          2.7455361874E+00          4.5012155905E+02          3.0378839493E+01          4.3128112993E+01          -8.2493309641E+01         2.0000000000E+00          4.5012155905E+02          3.0378839493E+01          -1.6144103106E+00         4.0624317169E+01          1.9063831494E+01          2.3000000000E+01          1.9197955239E+02          5.2050397762E+04          
2021-08-06                14:27:52.585              217.26935862              5214.464607               1628260072.585            2                         899                       2.0302683332E+00          0.0000000000E+00          2.0302683332E+00          2.0800963786E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          2.7159502333E+00          4.5008994548E+02          3.0378839493E+01          4.3128114725E+01          -8.2493315705E+01         2.0000000000E+00          4.5008994548E+02          3.0378839493E+01          -1.6071160237E+00         4.0624317169E+01          1.9063617918E+01          2.3000000000E+01          1.9208351984E+02          5.2050917599E+04          
2021-08-06                14:27:53.128              217.26936492              5214.464758               1628260073.129            2                         899                       2.0121227854E+00          0.0000000000E+00          2.0121227854E+00          2.0636791312E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          2.8325094662E+00          4.5007775992E+02          3.0378839493E+01          4.3128115000E+01          -8.2493322953E+01         2.0000000000E+00          4.5007775992E+02          3.0378839493E+01          -1.5673289299E+00         4.0624317169E+01          1.9065818787E+01          2.3000000000E+01          1.9210000000E+02          5.2051471487E+04          
2021-08-06                14:27:53.638              217.26937081              5214.464899               1628260073.638            2                         899                       2.0128706500E+00          0.0000000000E+00          2.0128706500E+00          2.0651332565E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          2.8692897046E+00          4.5002279663E+02          3.0378839493E+01          4.3128115000E+01          -8.2493329864E+01         2.0000000000E+00          4.5002279663E+02          3.0378839493E+01          -1.5673289299E+00         4.0624317169E+01          1.9065818787E+01          2.3000000000E+01          1.9210000000E+02          5.2051989817E+04          
2021-08-06                14:27:54.191              217.26937722              5214.465053               1628260074.192            2                         899                       2.0158792821E+00          0.0000000000E+00          2.0158792821E+00          2.0668405328E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          2.7955323554E+00          4.5002613322E+02          3.0378839493E+01          4.3128115894E+01          -8.2493336259E+01         2.0000000000E+00          4.5002613322E+02          3.0378839493E+01          -1.5694991350E+00         4.0624317169E+01          1.9065938738E+01          2.3000000000E+01          1.9204635108E+02          5.2052536489E+04          
2021-08-06                14:27:54.734              217.26938351              5214.465204               1628260074.735            2                         899                       2.0131499667E+00          0.0000000000E+00          2.0131499667E+00          2.0637058101E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          2.7775058841E+00          4.5005282593E+02          3.0378839493E+01          4.3128117016E+01          -8.2493342481E+01         2.0000000000E+00          4.5005282593E+02          3.0378839493E+01          -1.5868607759E+00         4.0624317169E+01          1.9066898346E+01          2.3000000000E+01          1.9200697897E+02          5.2053069790E+04          
2021-08-06                14:27:55.285              217.26938987              5214.465357               1628260075.285            2                         899                       2.0179088251E+00          0.0000000000E+00          2.0179088251E+00          2.0691977700E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          2.8103032032E+00          4.5009634399E+02          3.0383874893E+01          4.3128119645E+01          -8.2493348615E+01         2.0000000000E+00          4.5009634399E+02          3.0383874893E+01          -1.5754672289E+00         4.0624317169E+01          1.9067979813E+01          2.3000000000E+01          1.9205956023E+02          5.2053595602E+04          
2021-08-06                14:27:55.878              217.26939675              5214.465522               1628260075.879            2                         899                       2.0106196129E+00          0.0000000000E+00          2.0106196129E+00          2.0611426414E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          2.7791548289E+00          4.5008021037E+02          3.0383874893E+01          4.3128122247E+01          -8.2493355655E+01         2.0000000000E+00          4.5008021037E+02          3.0383874893E+01          -1.8571116027E+00         4.0624317169E+01          1.9016478197E+01          2.3000000000E+01          1.9210000000E+02          5.2054174134E+04          
2021-08-06                14:27:56.476              217.26940366              5214.465688               1628260076.476            2                         899                       2.0168653101E+00          0.0000000000E+00          2.0168653101E+00          2.0671576085E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          2.7584131097E+00          4.5007046622E+02          3.0383874893E+01          4.3128124274E+01          -8.2493363761E+01         2.0000000000E+00          4.5007046622E+02          3.0383874893E+01          -1.9173950707E+00         4.0624317169E+01          1.9005252202E+01          2.3000000000E+01          1.9210000000E+02          5.2054782077E+04          
2021-08-06                14:27:57.010              217.26940985              5214.465836               1628260077.011            2                         899                       2.0141334919E+00          0.0000000000E+00          2.0141334919E+00          2.0649668928E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          2.7910491690E+00          4.5005145264E+02          3.0383874893E+01          4.3128126124E+01          -8.2493371162E+01         2.0000000000E+00          4.5005145264E+02          3.0383874893E+01          -1.5396587849E+00         4.0624317169E+01          1.9069059372E+01          2.3000000000E+01          1.9206628151E+02          5.2055337185E+04          
2021-08-06                14:27:57.480              217.26941529              5214.465967               1628260077.481            2                         899                       2.0129769467E+00          0.0000000000E+00          2.0129769467E+00          2.0639920528E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          2.8023487900E+00          4.5008414601E+02          3.0383874893E+01          4.3128127770E+01          -8.2493377745E+01         2.0000000000E+00          4.5008414601E+02          3.0383874893E+01          -1.5396587849E+00         4.0624317169E+01          1.9069059372E+01          2.3000000000E+01          1.9201691176E+02          5.2055830882E+04          
2021-08-06                14:27:58.029              217.26942164              5214.466119               1628260078.030            2                         899                       2.0194050010E+00          0.0000000000E+00          2.0194050010E+00          2.0705124381E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          2.7985796642E+00          4.5009354956E+02          3.0383874893E+01          4.3128129649E+01          -8.2493384605E+01         2.0000000000E+00          4.5009354956E+02          3.0383874893E+01          -1.5948181873E+00         4.0624317169E+01          1.9061465134E+01          2.3000000000E+01          1.9196052899E+02          5.2056394710E+04          
2021-08-06                14:27:58.543              217.26942759              5214.466262               1628260078.544            2                         899                       2.0184539108E+00          0.0000000000E+00          2.0184539108E+00          2.0695339010E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          2.7983992503E+00          4.5010952985E+02          3.0383874893E+01          4.3128131392E+01          -8.2493390705E+01         2.0000000000E+00          4.5010952985E+02          3.0383874893E+01          -1.6129032373E+00         4.0624317169E+01          1.9058975220E+01          2.3000000000E+01          1.9190824008E+02          5.2056917599E+04          
2021-08-06                14:27:59.012              217.26943301              5214.466392               1628260079.012            2                         899                       2.0142248077E+00          0.0000000000E+00          2.0142248077E+00          2.0660744042E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          2.8453181788E+00          4.5013293457E+02          3.0383874893E+01          4.3128133606E+01          -8.2493396837E+01         2.0000000000E+00          4.5013293457E+02          3.0383874893E+01          -1.6129032373E+00         4.0624317169E+01          1.9058975220E+01          2.3000000000E+01          1.9190000000E+02          5.2057387776E+04          
2021-08-06                14:27:59.525              217.26943895              5214.466535               1628260079.525            2                         899                       2.0108837955E+00          0.0000000000E+00          2.0108837955E+00          2.0619169587E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          2.8061619540E+00          4.5013425210E+02          3.0384692840E+01          4.3128136176E+01          -8.2493403691E+01         2.0000000000E+00          4.5013425210E+02          3.0384692840E+01          -1.5982744473E+00         4.0624317169E+01          1.9059611026E+01          2.3000000000E+01          1.9190000000E+02          5.2057901804E+04          
2021-08-06                14:28:00.006              217.26944453              5214.466669               1628260080.007            2                         899                       2.0064790739E+00          0.0000000000E+00          2.0064790739E+00          2.0591744354E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          2.9014204327E+00          4.5014114380E+02          3.0388971329E+01          4.3128137969E+01          -8.2493410209E+01         2.0000000000E+00          4.5014114380E+02          3.0388971329E+01          -1.5217546225E+00         4.0624317169E+01          1.9062936783E+01          2.3000000000E+01          1.9182187182E+02          5.2058390641E+04          
2021-08-06                14:28:00.573              217.26945109              5214.466826               1628260080.574            2                         899                       2.0064323146E+00          0.0000000000E+00          2.0064323146E+00          2.0592034000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          2.9055489441E+00          4.5014114380E+02          3.0388971329E+01          4.3128139891E+01          -8.2493417899E+01         2.0000000000E+00          4.5014114380E+02          3.0388971329E+01          -1.5217546225E+00         4.0624317169E+01          1.9062936783E+01          2.3000000000E+01          1.9170651068E+02          5.2058967447E+04          
2021-08-06                14:28:01.122              217.26945744              5214.466979               1628260081.123            2                         899                       2.0181211840E+00          0.0000000000E+00          2.0181211840E+00          2.0698137036E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          2.8315736209E+00          4.5009701764E+02          3.0388971329E+01          4.3128142549E+01          -8.2493424282E+01         2.0000000000E+00          4.5009701764E+02          3.0388971329E+01          -1.9541881158E+00         4.0624317169E+01          1.8996427301E+01          2.3000000000E+01          1.9164901381E+02          5.2059509862E+04          
2021-08-06                14:28:01.653              217.26946358              5214.467126               1628260081.653            2                         899                       2.0073757730E+00          0.0000000000E+00          2.0073757730E+00          2.0592574693E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          2.8565046297E+00          4.5009646606E+02          3.0388971329E+01          4.3128145000E+01          -8.2493430000E+01         2.0000000000E+00          4.5009646606E+02          3.0388971329E+01          -1.9595935345E+00         4.0624317169E+01          1.8995595932E+01          2.3000000000E+01          1.9160000000E+02          5.2060000000E+04          
2021-08-06                14:28:02.173              217.26946959              5214.467270               1628260082.173            2                         899                       2.0083193242E+00          0.0000000000E+00          2.0083193242E+00          2.0599724858E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          2.8429348259E+00          4.4997541602E+02          3.0388971329E+01          4.3128146790E+01          -8.2493437159E+01         2.0000000000E+00          4.4997541602E+02          3.0388971329E+01          -1.5705841780E+00         4.0624317169E+01          1.9067619324E+01          2.3000000000E+01          1.9160000000E+02          5.2060536893E+04          
2021-08-06                14:28:02.700              217.26947571              5214.467417               1628260082.701            2                         899                       2.0206484067E+00          0.0000000000E+00          2.0206484067E+00          2.0722473038E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          2.8231259240E+00          4.5000151307E+02          3.0388971329E+01          4.3128148597E+01          -8.2493444037E+01         2.0000000000E+00          4.5000151307E+02          3.0388971329E+01          -1.5705841780E+00         4.0624317169E+01          1.9067619324E+01          2.3000000000E+01          1.9160527404E+02          5.2061052740E+04          
2021-08-06                14:28:03.197              217.26948146              5214.467555               1628260083.198            2                         899                       2.0308644403E+00          0.0000000000E+00          2.0308644403E+00          2.0819088342E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          2.7798269284E+00          4.4999731784E+02          3.0388971329E+01          4.3128151167E+01          -8.2493450889E+01         2.0000000000E+00          4.4999731784E+02          3.0388971329E+01          -1.5696196424E+00         4.0624317169E+01          1.9067192360E+01          2.3000000000E+01          1.9165667011E+02          5.2061566701E+04          
2021-08-06                14:28:03.700              217.26948728              5214.467695               1628260083.701            2                         899                       2.0268427309E+00          0.0000000000E+00          2.0268427309E+00          2.0782126436E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          2.8025299291E+00          4.4995996094E+02          3.0388971329E+01          4.3128153333E+01          -8.2493456667E+01         2.0000000000E+00          4.4995996094E+02          3.0388971329E+01          -1.5640735626E+00         4.0624317169E+01          1.9064737320E+01          2.3000000000E+01          1.9170000000E+02          5.2062000000E+04          
