DATE                      TIME                      FRAC_DAYS_SINCE_JAN1      FRAC_HRS_SINCE_JAN1       EPOCH_TIME                ALARM_STATUS              INST_STATUS               CH4_high_precision        CH4_high_range            CH4                       CH4_dry                   C2H6                      C2H6_dry                  C2C1ratio                 H2O                       CavityPressure            CavityTemp                GPS_ABS_LAT               GPS_ABS_LONG              GPS_FIT                   CavityPressure            CavityTemp                Battery_Current           Battery_Temperature       Battery_Voltage           SpectrumID                GPS_ALTITUDE              GPS_TIME                  
2021-08-06                19:33:46.525              217.48178848              5219.562924               1628278426.525            2                         899                       1.9556417742E+00          0.0000000000E+00          1.9556417742E+00          2.0001039216E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          2.5203989375E+00          4.5068659578E+02          3.5914390564E+01          4.2817198330E+01          -8.3517382915E+01         2.0000000000E+00          4.5068659578E+02          3.5914390564E+01          -1.9270404577E+00         4.2367507935E+01          1.9031248093E+01          2.3000000000E+01          3.4337502356E+02          7.0405249764E+04          
2021-08-06                19:33:47.028              217.48179431              5219.563063               1628278427.028            0                         899                       1.9637391834E+00          0.0000000000E+00          1.9637391834E+00          2.0066293590E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          2.4233831149E+00          4.5070726032E+02          3.5914390564E+01          4.2817204651E+01          -8.3517385286E+01         2.0000000000E+00          4.5070726032E+02          3.5914390564E+01          -1.6648475079E+00         4.2367507935E+01          1.9049172649E+01          2.3000000000E+01          3.4332761546E+02          7.0405723845E+04          
2021-08-06                19:33:47.539              217.48180022              5219.563205               1628278427.539            2                         899                       1.9538725784E+00          0.0000000000E+00          1.9538725784E+00          1.9980777545E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          2.5083732221E+00          4.5072245318E+02          3.5914390564E+01          4.2817211098E+01          -8.3517388641E+01         2.0000000000E+00          4.5072245318E+02          3.5914390564E+01          -1.5550311156E+00         4.2367507935E+01          1.9057352702E+01          2.3000000000E+01          3.4327630435E+02          7.0406236957E+04          
2021-08-06                19:33:48.088              217.48180659              5219.563358               1628278428.089            0                         899                       1.9660187930E+00          0.0000000000E+00          1.9660187930E+00          2.0097745532E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          2.4684214122E+00          4.5072455738E+02          3.5914390564E+01          4.2817218072E+01          -8.3517393623E+01         2.0000000000E+00          4.5072455738E+02          3.5914390564E+01          -1.5624459982E+00         4.2367507935E+01          1.9057535172E+01          2.3000000000E+01          3.4321652174E+02          7.0406834783E+04          
2021-08-06                19:33:48.651              217.48181309              5219.563514               1628278428.651            0                         899                       1.9574130321E+00          0.0000000000E+00          1.9574130321E+00          2.0014114652E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          2.4924832085E+00          4.5072253418E+02          3.5914390564E+01          4.2817224717E+01          -8.3517399043E+01         2.0000000000E+00          4.5072253418E+02          3.5914390564E+01          -1.5521374941E+00         4.2367507935E+01          1.9058135351E+01          2.3000000000E+01          3.4320000000E+02          7.0407404339E+04          
2021-08-06                19:33:49.203              217.48181948              5219.563668               1628278429.203            2                         899                       1.9525745513E+00          0.0000000000E+00          1.9525745513E+00          1.9981532924E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          2.5862168543E+00          4.5071032715E+02          3.5914390564E+01          4.2817231068E+01          -8.3517404487E+01         2.0000000000E+00          4.5071032715E+02          3.5914390564E+01          -1.5315204859E+00         4.2367507935E+01          1.9059335709E+01          2.3000000000E+01          3.4320000000E+02          7.0407948718E+04          
2021-08-06                19:33:49.782              217.48182619              5219.563829               1628278429.783            0                         899                       1.9686986393E+00          0.0000000000E+00          1.9686986393E+00          2.0119086338E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          2.4350471322E+00          4.5072630178E+02          3.5914767324E+01          4.2817234193E+01          -8.3517410053E+01         2.0000000000E+00          4.5072630178E+02          3.5914767324E+01          -1.5407639742E+00         4.2367507935E+01          1.9058713583E+01          2.3000000000E+01          3.4309894737E+02          7.0408505263E+04          
2021-08-06                19:33:50.290              217.48183207              5219.563970               1628278430.291            0                         899                       1.9547475485E+00          0.0000000000E+00          1.9547475485E+00          1.9980229551E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          2.4556818394E+00          4.5077502441E+02          3.5915916443E+01          4.2817236624E+01          -8.3517414914E+01         2.0000000000E+00          4.5077502441E+02          3.5915916443E+01          -1.5689566135E+00         4.2367507935E+01          1.9056816101E+01          2.3000000000E+01          3.4300172249E+02          7.0408991388E+04          
2021-08-06                19:33:50.842              217.48183846              5219.564123               1628278430.843            0                         899                       1.9559116565E+00          0.0000000000E+00          1.9559116565E+00          1.9988952594E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          2.4380588945E+00          4.5075837312E+02          3.5915916443E+01          4.2817241420E+01          -8.3517421654E+01         2.0000000000E+00          4.5075837312E+02          3.5915916443E+01          -1.5600346548E+00         4.2367507935E+01          1.9055962457E+01          2.3000000000E+01          3.4300000000E+02          7.0409570378E+04          
2021-08-06                19:33:51.371              217.48184457              5219.564270               1628278431.371            0                         899                       1.9650750582E+00          0.0000000000E+00          1.9650750582E+00          2.0076666211E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          2.4052675573E+00          4.5066262817E+02          3.5915916443E+01          4.2817245737E+01          -8.3517427588E+01         2.0000000000E+00          4.5066262817E+02          3.5915916443E+01          -1.5087333918E+00         4.2367507935E+01          1.9051054001E+01          2.3000000000E+01          3.4300000000E+02          7.0410110595E+04          
2021-08-06                19:33:51.901              217.48185071              5219.564417               1628278431.901            0                         899                       1.9704961999E+00          0.0000000000E+00          1.9704961999E+00          2.0139403646E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          2.4457736389E+00          4.5063550144E+02          3.5915916443E+01          4.2817249021E+01          -8.3517431693E+01         2.0000000000E+00          4.5063550144E+02          3.5915916443E+01          -1.4754569398E+00         4.2367507935E+01          1.9057455911E+01          2.3000000000E+01          3.4300000000E+02          7.0410603160E+04          
2021-08-06                19:33:52.421              217.48185672              5219.564561               1628278432.421            0                         899                       1.9726521138E+00          0.0000000000E+00          1.9726521138E+00          2.0152219230E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          2.3950260371E+00          4.5062944464E+02          3.5915916443E+01          4.2817252297E+01          -8.3517436419E+01         2.0000000000E+00          4.5062944464E+02          3.5915916443E+01          -1.4712973833E+00         4.2367507935E+01          1.9058256149E+01          2.3000000000E+01          3.4301892167E+02          7.0411094608E+04          
2021-08-06                19:33:52.966              217.48186303              5219.564713               1628278432.966            0                         899                       1.9643761926E+00          0.0000000000E+00          1.9643761926E+00          2.0072511346E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          2.4217719698E+00          4.5060488741E+02          3.5915916443E+01          4.2817255994E+01          -8.3517444736E+01         2.0000000000E+00          4.5060488741E+02          3.5915916443E+01          -1.4938032141E+00         4.2367507935E+01          1.9059056294E+01          2.3000000000E+01          3.4312980671E+02          7.0411649034E+04          
2021-08-06                19:33:53.569              217.48187001              5219.564880               1628278433.569            0                         899                       1.9623686463E+00          0.0000000000E+00          1.9623686463E+00          2.0050075714E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          2.4111356590E+00          4.5056417658E+02          3.5915916443E+01          4.2817260630E+01          -8.3517452756E+01         2.0000000000E+00          4.5056417658E+02          3.5915916443E+01          -1.5624459982E+00         4.2367507935E+01          1.9061496735E+01          2.3000000000E+01          3.4317243590E+02          7.0412275641E+04          
2021-08-06                19:33:54.130              217.48187650              5219.565036               1628278434.130            0                         899                       1.9684113462E+00          0.0000000000E+00          1.9684113462E+00          2.0113950317E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          2.4229122820E+00          4.5103374641E+02          3.5916819537E+01          4.2817265625E+01          -8.3517458750E+01         2.0000000000E+00          4.5103374641E+02          3.5916819537E+01          -1.5803903621E+00         4.2367507935E+01          1.9061078389E+01          2.3000000000E+01          3.4311250000E+02          7.0412875000E+04          
2021-08-06                19:33:54.698              217.48188309              5219.565194               1628278434.699            0                         899                       1.9604409361E+00          0.0000000000E+00          1.9604409361E+00          2.0035814584E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          2.4412362470E+00          4.5136071777E+02          3.5917472839E+01          4.2817270381E+01          -8.3517463715E+01         2.0000000000E+00          4.5136071777E+02          3.5917472839E+01          -1.5933713913E+00         4.2367507935E+01          1.9060775757E+01          2.3000000000E+01          3.4310000000E+02          7.0413445759E+04          
2021-08-06                19:33:55.239              217.48188934              5219.565344               1628278435.239            0                         899                       1.9592247818E+00          0.0000000000E+00          1.9592247818E+00          2.0020787342E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          2.4268400058E+00          4.5095531172E+02          3.5917472839E+01          4.2817274819E+01          -8.3517468153E+01         2.0000000000E+00          4.5095531172E+02          3.5917472839E+01          -1.5933713913E+00         4.2367507935E+01          1.9060775757E+01          2.3000000000E+01          3.4310000000E+02          7.0413978304E+04          
2021-08-06                19:33:55.739              217.48189513              5219.565483               1628278435.739            0                         899                       1.9692789165E+00          0.0000000000E+00          1.9692789165E+00          2.0117409438E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          2.3930958023E+00          4.5036301337E+02          3.5917472839E+01          4.2817279785E+01          -8.3517470726E+01         2.0000000000E+00          4.5036301337E+02          3.5917472839E+01          -1.5892118348E+00         4.2367507935E+01          1.9060295741E+01          2.3000000000E+01          3.4310000000E+02          7.0414478478E+04          
2021-08-06                19:33:56.240              217.48190094              5219.565622               1628278436.241            0                         899                       1.9675787918E+00          0.0000000000E+00          1.9675787918E+00          2.0104633227E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          2.4184433789E+00          4.5010794067E+02          3.5917472839E+01          4.2817284810E+01          -8.3517473238E+01         2.0000000000E+00          4.5010794067E+02          3.5917472839E+01          -1.5559353828E+00         4.2367507935E+01          1.9056455612E+01          2.3000000000E+01          3.4310000000E+02          7.0414980981E+04          
2021-08-06                19:33:56.770              217.48190707              5219.565770               1628278436.771            0                         899                       1.9695007813E+00          0.0000000000E+00          1.9695007813E+00          2.0117081251E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          2.3787810318E+00          4.5000146484E+02          3.5917472839E+01          4.2817290624E+01          -8.3517473333E+01         2.0000000000E+00          4.5000146484E+02          3.5917472839E+01          -1.5559353828E+00         4.2367507935E+01          1.9056455612E+01          2.3000000000E+01          3.4310000000E+02          7.0415482075E+04          
2021-08-06                19:33:57.305              217.48191326              5219.565918               1628278437.306            2                         899                       1.9562881644E+00          0.0000000000E+00          1.9562881644E+00          2.0024494588E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          2.6136524061E+00          4.5005630229E+02          3.5917472839E+01          4.2817296513E+01          -8.3517473333E+01         2.0000000000E+00          4.5005630229E+02          3.5917472839E+01          -1.5402415064E+00         4.2367507935E+01          1.9056139628E+01          2.3000000000E+01          3.4310000000E+02          7.0415986792E+04          
2021-08-06                19:33:57.812              217.48191913              5219.566059               1628278437.813            0                         899                       1.9720706911E+00          0.0000000000E+00          1.9720706911E+00          2.0146179971E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          2.3944775669E+00          4.5006602308E+02          3.5917472839E+01          4.2817301760E+01          -8.3517473333E+01         2.0000000000E+00          4.5006602308E+02          3.5917472839E+01          -1.4945064739E+00         4.2367507935E+01          1.9058629213E+01          2.3000000000E+01          3.4315092975E+02          7.0416509298E+04          
2021-08-06                19:33:58.322              217.48192503              5219.566201               1628278438.323            0                         899                       1.9654391059E+00          0.0000000000E+00          1.9654391059E+00          2.0078620580E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          2.3955124264E+00          4.5006112709E+02          3.5917472839E+01          4.2817306839E+01          -8.3517473448E+01         2.0000000000E+00          4.5006112709E+02          3.5917472839E+01          -1.5713880003E+00         4.2367507935E+01          1.9058878392E+01          2.3000000000E+01          3.4320000000E+02          7.0417034517E+04          
