DATE                      TIME                      FRAC_DAYS_SINCE_JAN1      FRAC_HRS_SINCE_JAN1       EPOCH_TIME                ALARM_STATUS              INST_STATUS               CH4_high_precision        CH4_high_range            CH4                       CH4_dry                   C2H6                      C2H6_dry                  C2C1ratio                 H2O                       CavityPressure            CavityTemp                GPS_ABS_LAT               GPS_ABS_LONG              GPS_FIT                   CavityPressure            CavityTemp                Battery_Current           Battery_Temperature       Battery_Voltage           SpectrumID                GPS_ALTITUDE              GPS_TIME                  
2021-08-06                21:21:28.720              217.55658241              5221.357978               1628284888.720            2                         899                       4.2265324273E+00          0.0000000000E+00          4.2265324273E+00          4.3298182955E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          2.7045975371E+00          4.4991649750E+02          3.3849906921E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          4.4991649750E+02          3.3849906921E+01          -1.5436375377E+00         3.5892803192E+01          1.8812498469E+01          2.3000000000E+01          0.0000000000E+00          0.0000000000E+00          
2021-08-06                21:21:29.252              217.55658856              5221.358126               1628284889.252            2                         899                       4.2113048991E+00          0.0000000000E+00          4.2113048991E+00          4.3104763797E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          2.6085126216E+00          4.4990595349E+02          3.3849906921E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          4.4990595349E+02          3.3849906921E+01          -1.5792449727E+00         3.5892803192E+01          1.8800476898E+01          2.3000000000E+01          0.0000000000E+00          0.0000000000E+00          
2021-08-06                21:21:29.792              217.55659483              5221.358276               1628284889.793            2                         899                       4.2054282898E+00          0.0000000000E+00          4.2054282898E+00          4.3097575234E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          2.7446349885E+00          4.4989392542E+02          3.3848154986E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          4.4989392542E+02          3.3848154986E+01          -1.5626669710E+00         3.5892803192E+01          1.8811147454E+01          2.3000000000E+01          0.0000000000E+00          0.0000000000E+00          
2021-08-06                21:21:30.316              217.55660089              5221.358421               1628284890.317            2                         899                       4.2069564100E+00          0.0000000000E+00          4.2069564100E+00          4.3125601179E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          2.7763577058E+00          4.4988566495E+02          3.3847068787E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          4.4988566495E+02          3.3847068787E+01          -1.5315204859E+00         3.5892803192E+01          1.8819141388E+01          2.3000000000E+01          0.0000000000E+00          0.0000000000E+00          
2021-08-06                21:21:30.890              217.55660752              5221.358581               1628284890.890            2                         899                       4.2383781637E+00          0.0000000000E+00          4.2383781637E+00          4.3415238090E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          2.6936435507E+00          4.4988214111E+02          3.3847068787E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          4.4988214111E+02          3.3847068787E+01          -1.5315204859E+00         3.5892803192E+01          1.8819141388E+01          2.3000000000E+01          0.0000000000E+00          0.0000000000E+00          
2021-08-06                21:21:31.384              217.55661325              5221.358718               1628284891.385            2                         899                       4.2386360640E+00          0.0000000000E+00          4.2386360640E+00          4.3439535686E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          2.7488231562E+00          4.4988684609E+02          3.3847068787E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          4.4988684609E+02          3.3847068787E+01          -1.5700617263E+00         3.5892803192E+01          1.8809120225E+01          2.3000000000E+01          0.0000000000E+00          0.0000000000E+00          
2021-08-06                21:21:31.854              217.55661868              5221.358848               1628284891.854            2                         899                       4.2493780364E+00          0.0000000000E+00          4.2493780364E+00          4.3548744396E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          2.7465874412E+00          4.4990936279E+02          3.3847068787E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          4.4990936279E+02          3.3847068787E+01          -1.7545090914E+00         3.5892803192E+01          1.8761161804E+01          2.3000000000E+01          0.0000000000E+00          0.0000000000E+00          
2021-08-06                21:21:32.390              217.55662488              5221.358997               1628284892.390            2                         899                       4.2085130694E+00          0.0000000000E+00          4.2085130694E+00          4.3126278566E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          2.7371704757E+00          4.4990936279E+02          3.3847068787E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          4.4990936279E+02          3.3847068787E+01          -1.7545090914E+00         3.5892803192E+01          1.8761161804E+01          2.3000000000E+01          0.0000000000E+00          0.0000000000E+00          
2021-08-06                21:21:32.940              217.55663126              5221.359150               1628284892.941            2                         899                       4.1828380779E+00          0.0000000000E+00          4.1828380779E+00          4.2826865151E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          2.6433605283E+00          4.4990835797E+02          3.3847068787E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          4.4990835797E+02          3.3847068787E+01          -1.5657414919E+00         3.5892803192E+01          1.8764586861E+01          2.3000000000E+01          0.0000000000E+00          0.0000000000E+00          
2021-08-06                21:21:33.526              217.55663804              5221.359313               1628284893.527            2                         899                       4.2107198229E+00          0.0000000000E+00          4.2107198229E+00          4.3087999823E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          2.5808112505E+00          4.4990914917E+02          3.3847068787E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          4.4990914917E+02          3.3847068787E+01          -1.5559353828E+00         3.5892803192E+01          1.8764764786E+01          2.3000000000E+01          0.0000000000E+00          0.0000000000E+00          
2021-08-06                21:21:34.075              217.55664439              5221.359465               1628284894.075            2                         899                       4.1790919932E+00          0.0000000000E+00          4.1790919932E+00          4.2817666396E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          2.7187647903E+00          4.4990835496E+02          3.3847068787E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          4.4990835496E+02          3.3847068787E+01          -1.5559353828E+00         3.5892803192E+01          1.8764764786E+01          2.3000000000E+01          0.0000000000E+00          0.0000000000E+00          
2021-08-06                21:21:34.589              217.55665035              5221.359608               1628284894.590            2                         899                       4.1959725616E+00          0.0000000000E+00          4.1959725616E+00          4.3052049141E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          2.8766622527E+00          4.4988067589E+02          3.3847068787E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          4.4988067589E+02          3.3847068787E+01          -1.7990787338E+00         3.5892803192E+01          1.8777968466E+01          2.3000000000E+01          0.0000000000E+00          0.0000000000E+00          
2021-08-06                21:21:35.105              217.55665632              5221.359752               1628284895.106            2                         899                       4.1795336883E+00          0.0000000000E+00          4.1795336883E+00          4.2819819822E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          2.7126346794E+00          4.4990128016E+02          3.3845545922E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          4.4990128016E+02          3.3845545922E+01          -1.7534642028E+00         3.5892803192E+01          1.8795076111E+01          2.3000000000E+01          0.0000000000E+00          0.0000000000E+00          
2021-08-06                21:21:35.594              217.55666197              5221.359887               1628284895.594            2                         899                       4.1890277421E+00          0.0000000000E+00          4.1890277421E+00          4.2936455620E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          2.7625547230E+00          4.4989830526E+02          3.3844444275E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          4.4989830526E+02          3.3844444275E+01          -1.6065734537E+00         3.5892803192E+01          1.8809605210E+01          2.3000000000E+01          0.0000000000E+00          0.0000000000E+00          
2021-08-06                21:21:36.052              217.55666728              5221.360015               1628284896.053            2                         899                       4.2004671066E+00          0.0000000000E+00          4.2004671066E+00          4.3027022316E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          2.6939544948E+00          4.4985195923E+02          3.3844444275E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          4.4985195923E+02          3.3844444275E+01          -1.5543076992E+00         3.5892803192E+01          1.8820941925E+01          2.3000000000E+01          0.0000000000E+00          0.0000000000E+00          
2021-08-06                21:21:36.598              217.55667360              5221.360166               1628284896.599            2                         899                       4.1650991997E+00          0.0000000000E+00          4.1650991997E+00          4.2717223342E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          2.8299570556E+00          4.4985156627E+02          3.3844444275E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          4.4985156627E+02          3.3844444275E+01          -1.5543076992E+00         3.5892803192E+01          1.8820941925E+01          2.3000000000E+01          0.0000000000E+00          0.0000000000E+00          
2021-08-06                21:21:37.104              217.55667944              5221.360307               1628284897.104            2                         899                       4.1790977641E+00          0.0000000000E+00          4.1790977641E+00          4.2782276705E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          2.6270734714E+00          4.4984741211E+02          3.3844444275E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          4.4984741211E+02          3.3844444275E+01          -1.5543076992E+00         3.5892803192E+01          1.8820941925E+01          2.3000000000E+01          0.0000000000E+00          0.0000000000E+00          
2021-08-06                21:21:37.628              217.55668551              5221.360452               1628284897.628            2                         899                       4.1851121541E+00          0.0000000000E+00          4.1851121541E+00          4.2896914653E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          2.7640833505E+00          4.4993760851E+02          3.3844444275E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          4.4993760851E+02          3.3844444275E+01          -1.5039106858E+00         3.5892803192E+01          1.8799992738E+01          2.3000000000E+01          0.0000000000E+00          0.0000000000E+00          
2021-08-06                21:21:38.177              217.55669186              5221.360605               1628284898.177            2                         899                       4.1763245652E+00          0.0000000000E+00          4.1763245652E+00          4.2786033000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          2.7102836199E+00          4.4993412423E+02          3.3844444275E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          4.4993412423E+02          3.3844444275E+01          -1.5839269397E+00         3.5892803192E+01          1.8798872630E+01          2.3000000000E+01          0.0000000000E+00          0.0000000000E+00          
2021-08-06                21:21:38.717              217.55669811              5221.360755               1628284898.717            2                         899                       4.1245178954E+00          0.0000000000E+00          4.1245178954E+00          4.2228273415E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          2.6395101670E+00          4.4990094220E+02          3.3844444275E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          4.4990094220E+02          3.3844444275E+01          -1.9779397911E+00         3.5892803192E+01          1.8688384586E+01          2.3000000000E+01          0.0000000000E+00          0.0000000000E+00          
2021-08-06                21:21:39.246              217.55670425              5221.360902               1628284899.247            2                         899                       4.1040119427E+00          0.0000000000E+00          4.1040119427E+00          4.2031966572E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          2.6754476192E+00          4.4989782715E+02          3.3844444275E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          4.4989782715E+02          3.3844444275E+01          -2.0246996880E+00         3.5892803192E+01          1.8667173386E+01          2.3000000000E+01          0.0000000000E+00          0.0000000000E+00          
2021-08-06                21:21:39.792              217.55671057              5221.361054               1628284899.793            2                         899                       4.1078700178E+00          0.0000000000E+00          4.1078700178E+00          4.2084190125E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          2.7088825389E+00          4.4989782715E+02          3.3844444275E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          4.4989782715E+02          3.3844444275E+01          -2.0246996880E+00         3.5892803192E+01          1.8667173386E+01          2.3000000000E+01          0.0000000000E+00          0.0000000000E+00          
2021-08-06                21:21:40.364              217.55671718              5221.361212               1628284900.364            2                         899                       4.1041075980E+00          0.0000000000E+00          4.1041075980E+00          4.2066204149E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          2.7629705564E+00          4.4990030585E+02          3.3842714945E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          4.4990030585E+02          3.3842714945E+01          -1.7602963271E+00         3.5892803192E+01          1.8756961611E+01          2.3000000000E+01          0.0000000000E+00          0.0000000000E+00          
2021-08-06                21:21:40.930              217.55672374              5221.361370               1628284900.931            2                         899                       4.1096470050E+00          0.0000000000E+00          4.1096470050E+00          4.2106133349E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          2.7187083655E+00          4.4991453910E+02          3.3841697693E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          4.4991453910E+02          3.3841697693E+01          -1.6067342346E+00         3.5892803192E+01          1.8805856351E+01          2.3000000000E+01          0.0000000000E+00          0.0000000000E+00          
2021-08-06                21:21:41.443              217.55672966              5221.361512               1628284901.443            2                         899                       4.0888398113E+00          0.0000000000E+00          4.0888398113E+00          4.1878342267E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          2.6801100557E+00          4.4992276679E+02          3.3841697693E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          4.4992276679E+02          3.3841697693E+01          -1.6080203056E+00         3.5892803192E+01          1.8803295135E+01          2.3000000000E+01          0.0000000000E+00          0.0000000000E+00          
2021-08-06                21:21:42.036              217.55673653              5221.361677               1628284902.036            2                         899                       4.0884534151E+00          0.0000000000E+00          4.0884534151E+00          4.1890986068E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          2.7239796757E+00          4.4992738512E+02          3.3841697693E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          4.4992738512E+02          3.3841697693E+01          -1.6624562681E+00         3.5892803192E+01          1.8762767085E+01          2.3000000000E+01          0.0000000000E+00          0.0000000000E+00          
2021-08-06                21:21:42.572              217.55674273              5221.361826               1628284902.572            2                         899                       4.1262244735E+00          0.0000000000E+00          4.1262244735E+00          4.2266850398E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          2.6948037940E+00          4.4993228149E+02          3.3841697693E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          4.4993228149E+02          3.3841697693E+01          -1.7105624676E+00         3.5892803192E+01          1.8726951599E+01          2.3000000000E+01          0.0000000000E+00          0.0000000000E+00          
2021-08-06                21:21:43.069              217.55674848              5221.361964               1628284903.069            2                         899                       4.1466995533E+00          0.0000000000E+00          4.1466995533E+00          4.2483662352E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          2.7132394086E+00          4.4991996596E+02          3.3841697693E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          4.4991996596E+02          3.3841697693E+01          -1.6686051775E+00         3.5892803192E+01          1.8753200107E+01          2.3000000000E+01          0.0000000000E+00          0.0000000000E+00          
2021-08-06                21:21:43.612              217.55675478              5221.362115               1628284903.613            2                         899                       4.1376054401E+00          0.0000000000E+00          4.1376054401E+00          4.2396105157E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          2.7278924007E+00          4.4989071655E+02          3.3841697693E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          4.4989071655E+02          3.3841697693E+01          -1.5689566135E+00         3.5892803192E+01          1.8815540314E+01          2.3000000000E+01          0.0000000000E+00          0.0000000000E+00          
2021-08-06                21:21:44.107              217.55676050              5221.362252               1628284904.107            2                         899                       4.1404848834E+00          0.0000000000E+00          4.1404848834E+00          4.2438023086E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          2.7602590640E+00          4.4989018080E+02          3.3841697693E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          4.4989018080E+02          3.3841697693E+01          -1.5706847391E+00         3.5892803192E+01          1.8815593672E+01          2.3000000000E+01          0.0000000000E+00          0.0000000000E+00          
2021-08-06                21:21:44.644              217.55676671              5221.362401               1628284904.644            2                         899                       4.1175672654E+00          0.0000000000E+00          4.1175672654E+00          4.2181710203E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          2.7040917401E+00          4.4986901855E+02          3.3841697693E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          4.4986901855E+02          3.3841697693E+01          -1.6389456987E+00         3.5892803192E+01          1.8817701340E+01          2.3000000000E+01          0.0000000000E+00          0.0000000000E+00          
2021-08-06                21:21:45.174              217.55677286              5221.362549               1628284905.175            2                         899                       4.1239459966E+00          0.0000000000E+00          4.1239459966E+00          4.2237204911E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          2.6782787816E+00          4.4990841449E+02          3.3838956762E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          4.4990841449E+02          3.3838956762E+01          -1.6012684990E+00         3.6123383981E+01          1.8808364162E+01          2.3000000000E+01          0.0000000000E+00          0.0000000000E+00          
2021-08-06                21:21:45.721              217.55677919              5221.362701               1628284905.722            2                         899                       4.1548861520E+00          0.0000000000E+00          4.1548861520E+00          4.2542310591E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          2.6476218030E+00          4.4991232300E+02          3.3838737488E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          4.4991232300E+02          3.3838737488E+01          -1.5982543230E+00         3.6141830444E+01          1.8807617188E+01          2.3000000000E+01          0.0000000000E+00          0.0000000000E+00          
2021-08-06                21:21:46.230              217.55678508              5221.362842               1628284906.231            2                         899                       4.1366072863E+00          0.0000000000E+00          4.1366072863E+00          4.2382180823E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          2.7182410584E+00          4.4989690748E+02          3.3838737488E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          4.4989690748E+02          3.3838737488E+01          -1.6696098439E+00         3.5978886687E+01          1.8813271958E+01          2.3000000000E+01          0.0000000000E+00          0.0000000000E+00          
2021-08-06                21:21:46.823              217.55679194              5221.363007               1628284906.824            2                         899                       4.1159858428E+00          0.0000000000E+00          4.1159858428E+00          4.2163574426E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          2.6990121529E+00          4.4988876343E+02          3.3838737488E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          4.4988876343E+02          3.3838737488E+01          -1.7073071003E+00         3.5892803192E+01          1.8816259384E+01          2.3000000000E+01          0.0000000000E+00          0.0000000000E+00          
2021-08-06                21:21:47.318              217.55679766              5221.363144               1628284907.318            2                         899                       4.0799279950E+00          0.0000000000E+00          4.0799279950E+00          4.1785383683E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          2.6756519763E+00          4.4992080688E+02          3.3838737488E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          4.4992080688E+02          3.3838737488E+01          -1.6639029980E+00         3.5892803192E+01          1.8808256997E+01          2.3000000000E+01          0.0000000000E+00          0.0000000000E+00          
2021-08-06                21:21:47.828              217.55680358              5221.363286               1628284907.829            2                         899                       4.0930830638E+00          0.0000000000E+00          4.0930830638E+00          4.1957156736E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          2.7733886710E+00          4.4994651625E+02          3.3838737488E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          4.4994651625E+02          3.3838737488E+01          -1.6249196883E+00         3.5902026424E+01          1.8802406382E+01          2.3000000000E+01          0.0000000000E+00          0.0000000000E+00          
2021-08-06                21:21:48.384              217.55681001              5221.363440               1628284908.385            2                         899                       4.0979112537E+00          0.0000000000E+00          4.0979112537E+00          4.2016915303E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          2.8004129247E+00          4.4991330672E+02          3.3838737488E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          4.4991330672E+02          3.3838737488E+01          -1.5429141521E+00         3.6141830444E+01          1.8813018799E+01          2.3000000000E+01          0.0000000000E+00          0.0000000000E+00          
2021-08-06                21:21:48.960              217.55681668              5221.363600               1628284908.961            2                         899                       4.1102905725E+00          0.0000000000E+00          4.1102905725E+00          4.2161958547E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          2.8479231092E+00          4.4990390015E+02          3.3838737488E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          4.4990390015E+02          3.3838737488E+01          -1.5071057081E+00         3.6141830444E+01          1.8803655624E+01          2.3000000000E+01          0.0000000000E+00          0.0000000000E+00          
2021-08-06                21:21:49.506              217.55682299              5221.363752               1628284909.506            2                         899                       4.0930486353E+00          0.0000000000E+00          4.0930486353E+00          4.1960801478E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          2.7839261827E+00          4.4990390015E+02          3.3838737488E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          4.4990390015E+02          3.3838737488E+01          -1.5071057081E+00         3.6141830444E+01          1.8803655624E+01          2.3000000000E+01          0.0000000000E+00          0.0000000000E+00          
2021-08-06                21:21:49.997              217.55682868              5221.363888               1628284909.998            2                         899                       4.1285301157E+00          0.0000000000E+00          4.1285301157E+00          4.2300042238E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          2.7198556559E+00          4.4993914305E+02          3.3838737488E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          4.4993914305E+02          3.3838737488E+01          -1.5071057081E+00         3.6141830444E+01          1.8803655624E+01          2.3000000000E+01          0.0000000000E+00          0.0000000000E+00          
2021-08-06                21:21:50.546              217.55683503              5221.364041               1628284910.547            2                         899                       4.1307618515E+00          0.0000000000E+00          4.1307618515E+00          4.2339624739E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          2.7635461853E+00          4.4987769271E+02          3.3836354856E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          4.4987769271E+02          3.3836354856E+01          -1.5603962754E+00         3.6141830444E+01          1.8795191518E+01          2.3000000000E+01          0.0000000000E+00          0.0000000000E+00          
